ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime,CostPerKg,Month,OnTimeFlag
702402,2024-11-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2434.0,887.62,2,N,0.365,2024-11,0
701327,2024-11-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1518.0,581.23,1,Y,0.383,2024-11,1
702156,2024-11-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1447.0,605.74,2,Y,0.419,2024-11,1
700117,2024-11-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2430.0,1039.58,1,Y,0.428,2024-11,1
702974,2024-11-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,2411.0,1311.39,2,Y,0.544,2024-11,1
704528,2024-11-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2293.0,1579.83,2,Y,0.689,2024-11,1
703004,2024-11-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1381.0,931.73,2,Y,0.675,2024-11,1
705507,2024-11-24,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1550.0,927.37,2,Y,0.598,2024-11,1
704740,2024-11-24,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,50.0,29.73,2,Y,0.595,2024-11,1
705449,2024-11-25,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3646.0,2303.71,2,Y,0.632,2024-11,1
700645,2024-11-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2768.0,1144.45,2,N,0.413,2024-11,0
700148,2024-11-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2321.0,1030.12,1,Y,0.444,2024-11,1
700420,2024-11-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1145.0,498.38,1,Y,0.435,2024-11,1
701261,2024-11-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1612.0,709.39,2,Y,0.44,2024-11,1
704947,2024-11-26,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1467.0,753.1,2,Y,0.513,2024-11,1
704283,2024-11-26,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1891.0,1310.6,3,Y,0.693,2024-11,1
704197,2024-11-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1819.0,1217.72,2,Y,0.669,2024-11,1
702877,2024-11-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1924.0,728.32,1,Y,0.379,2024-11,1
702584,2024-11-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1596.0,690.93,1,Y,0.433,2024-11,1
701808,2024-11-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,574.0,255.9,1,Y,0.446,2024-11,1
705425,2024-11-27,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2656.0,1666.63,1,Y,0.627,2024-11,1
702522,2024-11-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1419.0,611.88,1,Y,0.431,2024-11,1
705893,2024-11-27,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1493.0,777.75,2,Y,0.521,2024-11,1
702146,2024-11-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3560.0,1450.39,1,Y,0.407,2024-11,1
704145,2024-11-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1291.0,815.68,2,Y,0.632,2024-11,1
703218,2024-11-28,EU Direct (Dublin-Cherbourg),Celtic Sealink,2436.0,1300.88,3,Y,0.534,2024-11,1
703776,2024-11-28,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3209.0,2125.47,2,Y,0.662,2024-11,1
702235,2024-11-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,791.0,322.13,1,Y,0.407,2024-11,1
703195,2024-11-28,EU Direct (Dublin-Cherbourg),Celtic Sealink,2096.0,1240.96,2,Y,0.592,2024-11,1
703893,2024-11-28,EU Direct (Dublin-Cherbourg),Celtic Sealink,2042.0,1186.28,2,Y,0.581,2024-11,1
700135,2024-11-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1899.0,797.08,1,Y,0.42,2024-11,1
700189,2024-11-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2385.0,1080.69,1,Y,0.453,2024-11,1
701554,2024-11-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3180.0,1387.12,1,Y,0.436,2024-11,1
701557,2024-11-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1989.0,727.99,1,Y,0.366,2024-11,1
701268,2024-11-29,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2055.0,829.62,2,Y,0.404,2024-11,1
704743,2024-11-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2403.0,1184.74,2,Y,0.493,2024-11,1
705830,2024-11-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1349.0,623.97,2,Y,0.463,2024-11,1
704296,2024-11-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2350.0,1638.48,2,Y,0.697,2024-11,1
703901,2024-11-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,1152.0,626.96,2,N,0.544,2024-11,0
704306,2024-11-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,2646.0,1482.65,1,Y,0.56,2024-11,1
700026,2024-11-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1235.0,529.84,1,Y,0.429,2024-11,1
701537,2024-11-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2124.0,823.7,1,Y,0.388,2024-11,1
701684,2024-11-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1995.0,867.68,1,Y,0.435,2024-11,1
702208,2024-12-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2039.0,807.48,1,Y,0.396,2024-12,1
701739,2024-12-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,563.0,222.14,1,Y,0.395,2024-12,1
704630,2024-12-01,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1318.0,669.85,2,Y,0.508,2024-12,1
703118,2024-12-01,EU Direct (Dublin-Cherbourg),Celtic Sealink,2611.0,1595.71,1,Y,0.611,2024-12,1
704513,2024-12-01,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1003.0,652.94,2,Y,0.651,2024-12,1
704390,2024-12-01,EU Direct (Dublin-Cherbourg),Celtic Sealink,1747.0,1074.69,3,Y,0.615,2024-12,1
705668,2024-12-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3533.0,1671.39,2,Y,0.473,2024-12,1
705335,2024-12-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1821.0,1126.84,2,Y,0.619,2024-12,1
703319,2024-12-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,824.0,572.79,2,Y,0.695,2024-12,1
702421,2024-12-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2456.0,1064.99,2,Y,0.434,2024-12,1
702254,2024-12-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2323.0,949.9,1,Y,0.409,2024-12,1
702824,2024-12-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3660.0,1403.17,1,Y,0.383,2024-12,1
700494,2024-12-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,749.0,330.81,1,Y,0.442,2024-12,1
703451,2024-12-03,EU Direct (Dublin-Cherbourg),Celtic Sealink,2088.0,1133.13,2,Y,0.543,2024-12,1
705584,2024-12-03,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1255.0,726.71,2,Y,0.579,2024-12,1
701709,2024-12-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2520.0,1001.49,1,Y,0.397,2024-12,1
705314,2024-12-03,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1786.0,951.44,2,Y,0.533,2024-12,1
703194,2024-12-03,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1815.0,1142.51,2,Y,0.629,2024-12,1
703578,2024-12-03,EU Direct (Dublin-Cherbourg),Celtic Sealink,2751.0,1475.99,2,N,0.537,2024-12,0
703998,2024-12-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,847.0,589.5,3,Y,0.696,2024-12,1
701809,2024-12-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1275.0,486.9,2,Y,0.382,2024-12,1
703476,2024-12-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2944.0,2015.23,2,Y,0.685,2024-12,1
703771,2024-12-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1970.0,1329.86,2,Y,0.675,2024-12,1
705337,2024-12-04,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1872.0,1141.62,2,Y,0.61,2024-12,1
700260,2024-12-04,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1526.0,639.24,1,Y,0.419,2024-12,1
700577,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3025.0,1157.19,1,Y,0.383,2024-12,1
701800,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1054.0,371.07,1,Y,0.352,2024-12,1
701519,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2417.0,866.46,1,Y,0.358,2024-12,1
705365,2024-12-05,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1208.0,727.96,3,N,0.603,2024-12,0
702307,2024-12-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1550.0,698.61,1,Y,0.451,2024-12,1
701110,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3299.0,1348.75,1,Y,0.409,2024-12,1
705608,2024-12-05,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2763.0,1333.77,1,Y,0.483,2024-12,1
701655,2024-12-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2535.0,1102.17,1,Y,0.435,2024-12,1
703032,2024-12-05,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2394.0,1621.91,2,Y,0.677,2024-12,1
701448,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2129.0,766.51,1,Y,0.36,2024-12,1
705566,2024-12-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1872.0,897.26,2,N,0.479,2024-12,0
701698,2024-12-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1834.0,822.58,1,Y,0.449,2024-12,1
703706,2024-12-06,EU Direct (Dublin-Cherbourg),Celtic Sealink,3445.0,1937.89,3,Y,0.563,2024-12,1
705094,2024-12-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,795.0,416.68,2,Y,0.524,2024-12,1
705010,2024-12-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1119.0,706.25,2,Y,0.631,2024-12,1
700753,2024-12-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1583.0,697.96,1,N,0.441,2024-12,0
701252,2024-12-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1247.0,547.49,1,Y,0.439,2024-12,1
705341,2024-12-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1301.0,618.74,2,Y,0.476,2024-12,1
705312,2024-12-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1724.0,836.87,2,Y,0.485,2024-12,1
705420,2024-12-07,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1773.0,935.78,2,Y,0.528,2024-12,1
701822,2024-12-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,737.0,294.35,1,N,0.399,2024-12,0
704636,2024-12-07,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2008.0,1311.0,2,N,0.653,2024-12,0
702756,2024-12-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1554.0,591.87,1,Y,0.381,2024-12,1
702115,2024-12-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,869.0,319.75,1,Y,0.368,2024-12,1
704037,2024-12-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1131.0,715.98,2,Y,0.633,2024-12,1
700464,2024-12-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1857.0,742.02,1,Y,0.4,2024-12,1
705286,2024-12-08,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2160.0,1016.61,2,Y,0.471,2024-12,1
704326,2024-12-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,2381.0,1273.3,2,Y,0.535,2024-12,1
702605,2024-12-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1066.0,449.02,1,Y,0.421,2024-12,1
702879,2024-12-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1880.0,722.67,1,Y,0.384,2024-12,1
700834,2024-12-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1287.0,478.39,1,Y,0.372,2024-12,1
702888,2024-12-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3121.0,2001.83,2,Y,0.641,2024-12,1
701473,2024-12-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1747.0,679.21,1,Y,0.389,2024-12,1
701060,2024-12-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3249.0,1368.97,2,Y,0.421,2024-12,1
701063,2024-12-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2487.0,1106.3,1,Y,0.445,2024-12,1
705359,2024-12-09,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1219.0,593.65,2,Y,0.487,2024-12,1
701575,2024-12-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2313.0,1006.16,1,Y,0.435,2024-12,1
705229,2024-12-09,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2586.0,1666.51,2,Y,0.644,2024-12,1
700846,2024-12-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1957.0,745.39,1,Y,0.381,2024-12,1
702921,2024-12-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,1190.0,696.44,1,Y,0.585,2024-12,1
703817,2024-12-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3098.0,2062.48,2,Y,0.666,2024-12,1
704490,2024-12-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,1272.0,783.64,2,Y,0.616,2024-12,1
701560,2024-12-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1120.0,475.36,1,Y,0.424,2024-12,1
703920,2024-12-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1908.0,1238.62,2,Y,0.649,2024-12,1
701426,2024-12-11,UK Landbridge (Dublin-Holyhead),Celtic Sealink,606.0,264.21,1,Y,0.436,2024-12,1
703602,2024-12-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,3403.0,2010.15,3,Y,0.591,2024-12,1
701215,2024-12-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1219.0,471.7,1,N,0.387,2024-12,0
701049,2024-12-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,687.0,262.46,1,Y,0.382,2024-12,1
702641,2024-12-11,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3662.0,1426.71,1,Y,0.39,2024-12,1
702686,2024-12-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2238.0,840.29,1,Y,0.375,2024-12,1
701804,2024-12-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2631.0,1057.87,1,Y,0.402,2024-12,1
703797,2024-12-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,1107.0,626.3,3,Y,0.566,2024-12,1
703137,2024-12-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,3049.0,1807.56,2,Y,0.593,2024-12,1
704267,2024-12-11,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3146.0,2169.44,2,Y,0.69,2024-12,1
704721,2024-12-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1692.0,1093.78,2,Y,0.646,2024-12,1
702590,2024-12-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1763.0,698.0,1,Y,0.396,2024-12,1
705203,2024-12-11,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2308.0,1209.61,2,Y,0.524,2024-12,1
705060,2024-12-12,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1922.0,1275.22,2,N,0.663,2024-12,0
700254,2024-12-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2412.0,1078.96,1,Y,0.447,2024-12,1
701465,2024-12-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1295.0,576.01,1,Y,0.445,2024-12,1
702765,2024-12-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1277.0,529.36,1,Y,0.415,2024-12,1
704480,2024-12-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2395.0,1581.88,2,Y,0.66,2024-12,1
705946,2024-12-12,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1279.0,590.01,2,Y,0.461,2024-12,1
704765,2024-12-12,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1272.0,676.37,1,N,0.532,2024-12,0
700390,2024-12-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2366.0,974.88,1,Y,0.412,2024-12,1
703425,2024-12-13,EU Direct (Dublin-Cherbourg),Celtic Sealink,2670.0,1541.6,2,N,0.577,2024-12,0
702419,2024-12-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1031.0,408.85,1,Y,0.397,2024-12,1
701982,2024-12-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3665.0,1445.58,1,Y,0.394,2024-12,1
702428,2024-12-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1472.0,626.24,1,N,0.425,2024-12,0
704334,2024-12-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,1303.0,799.59,2,Y,0.614,2024-12,1
700594,2024-12-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1922.0,833.98,1,Y,0.434,2024-12,1
704059,2024-12-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1805.0,1101.12,1,Y,0.61,2024-12,1
704866,2024-12-14,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,139.0,69.47,2,Y,0.5,2024-12,1
704507,2024-12-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2459.0,1666.9,2,Y,0.678,2024-12,1
702615,2024-12-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3209.0,1356.9,1,Y,0.423,2024-12,1
702777,2024-12-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2874.0,1258.19,1,Y,0.438,2024-12,1
705813,2024-12-15,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1208.0,600.04,2,Y,0.497,2024-12,1
705156,2024-12-15,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,827.0,541.04,2,Y,0.654,2024-12,1
703097,2024-12-15,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,255.0,179.16,1,Y,0.703,2024-12,1
701924,2024-12-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,21.87,1,Y,0.437,2024-12,1
704241,2024-12-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,2049.0,1254.89,2,Y,0.612,2024-12,1
703736,2024-12-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,3509.0,1917.8,2,Y,0.547,2024-12,1
703475,2024-12-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,3641.0,2243.04,2,Y,0.616,2024-12,1
705802,2024-12-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1070.0,722.62,2,Y,0.675,2024-12,1
705727,2024-12-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2643.0,1362.22,2,Y,0.515,2024-12,1
701378,2024-12-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1510.0,549.12,1,Y,0.364,2024-12,1
703366,2024-12-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,919.0,577.55,3,Y,0.628,2024-12,1
704903,2024-12-17,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,251.0,135.17,2,N,0.539,2024-12,0
700143,2024-12-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,22.29,1,Y,0.446,2024-12,1
703126,2024-12-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2178.0,1358.8,2,Y,0.624,2024-12,1
705652,2024-12-17,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1007.0,526.76,2,Y,0.523,2024-12,1
700892,2024-12-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1300.0,497.52,1,Y,0.383,2024-12,1
705633,2024-12-18,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3591.0,1730.96,2,Y,0.482,2024-12,1
701628,2024-12-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2141.0,853.78,1,Y,0.399,2024-12,1
704665,2024-12-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,300.0,178.92,2,Y,0.596,2024-12,1
703143,2024-12-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1620.0,1029.22,2,N,0.635,2024-12,0
700294,2024-12-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1872.0,728.47,1,Y,0.389,2024-12,1
701495,2024-12-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1516.0,681.86,1,Y,0.45,2024-12,1
703466,2024-12-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1654.0,1152.4,2,Y,0.697,2024-12,1
705579,2024-12-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,522.0,341.16,2,Y,0.654,2024-12,1
701374,2024-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2935.0,1132.11,1,Y,0.386,2024-12,1
703599,2024-12-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1649.0,1058.06,2,Y,0.642,2024-12,1
704016,2024-12-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,877.0,496.94,2,Y,0.567,2024-12,1
705170,2024-12-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2887.0,1902.37,2,Y,0.659,2024-12,1
701570,2024-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1786.0,713.64,2,Y,0.4,2024-12,1
702575,2024-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3195.0,1169.37,1,Y,0.366,2024-12,1
704775,2024-12-19,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1426.0,725.19,2,Y,0.509,2024-12,1
702413,2024-12-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1654.0,736.03,1,Y,0.445,2024-12,1
704600,2024-12-19,EU Direct (Dublin-Cherbourg),Celtic Sealink,2467.0,1336.73,2,Y,0.542,2024-12,1
705885,2024-12-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1607.0,1063.67,2,Y,0.662,2024-12,1
701269,2024-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2651.0,1055.9,1,Y,0.398,2024-12,1
703871,2024-12-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2111.0,1423.4,2,Y,0.674,2024-12,1
703254,2024-12-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1359.0,890.55,2,Y,0.655,2024-12,1
702442,2024-12-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1634.0,636.61,1,Y,0.39,2024-12,1
701500,2024-12-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2533.0,1028.04,1,Y,0.406,2024-12,1
704984,2024-12-20,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1567.0,801.62,3,N,0.512,2024-12,0
703858,2024-12-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2230.0,1390.93,2,Y,0.624,2024-12,1
701216,2024-12-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1231.0,475.4,1,Y,0.386,2024-12,1
702019,2024-12-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1545.0,696.62,1,N,0.451,2024-12,0
705333,2024-12-20,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1660.0,784.82,2,Y,0.473,2024-12,1
700617,2024-12-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1706.0,682.44,1,Y,0.4,2024-12,1
701994,2024-12-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1821.0,712.01,2,Y,0.391,2024-12,1
700612,2024-12-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3220.0,1167.37,1,N,0.363,2024-12,0
702332,2024-12-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,813.0,361.03,1,Y,0.444,2024-12,1
700183,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2193.0,899.0,1,Y,0.41,2024-12,1
700267,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1365.0,595.8,1,Y,0.436,2024-12,1
702669,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1515.0,594.59,1,Y,0.392,2024-12,1
701759,2024-12-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1413.0,566.18,1,Y,0.401,2024-12,1
704805,2024-12-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1403.0,718.79,2,Y,0.512,2024-12,1
704808,2024-12-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1472.0,757.95,2,Y,0.515,2024-12,1
704849,2024-12-21,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2272.0,1521.63,3,Y,0.67,2024-12,1
702287,2024-12-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2303.0,828.79,1,Y,0.36,2024-12,1
700766,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,992.0,399.16,1,Y,0.402,2024-12,1
703031,2024-12-21,EU Direct (Dublin-Cherbourg),Celtic Sealink,1358.0,733.16,2,Y,0.54,2024-12,1
700997,2024-12-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1179.0,460.21,1,Y,0.39,2024-12,1
702748,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1881.0,809.5,1,Y,0.43,2024-12,1
704797,2024-12-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2224.0,1144.01,2,Y,0.514,2024-12,1
704647,2024-12-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1173.0,600.45,3,Y,0.512,2024-12,1
704174,2024-12-21,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1182.0,771.74,2,N,0.653,2024-12,0
703447,2024-12-21,EU Direct (Dublin-Cherbourg),Celtic Sealink,1552.0,852.66,2,Y,0.549,2024-12,1
704604,2024-12-21,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1425.0,989.45,2,Y,0.694,2024-12,1
703895,2024-12-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,2321.0,1325.95,2,Y,0.571,2024-12,1
705919,2024-12-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1529.0,1016.38,1,N,0.665,2024-12,0
705327,2024-12-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2776.0,1755.26,2,Y,0.632,2024-12,1
703727,2024-12-22,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1274.0,889.01,2,Y,0.698,2024-12,1
705252,2024-12-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1184.0,731.01,2,Y,0.617,2024-12,1
